beam,rep_penalty,no_repeat_ngram,temp_fallback,id,reference,hypothesis
1,1.0,5,False,common_voice_en_40169034,The legendary founder of Littleport was King Canute.,The legendary founder of Little Pot was King Canold.
1,1.0,5,False,common_voice_en_40193653,Buffalo Springs is served by the Roosevelt Independent School District.,Buffalo Springs is served by the Roswold Independent School District.
1,1.0,5,False,common_voice_en_40319941,A Fire button shoots the player craft's weaponry.,A fire button shoots. The player crafts weaponry.
1,1.0,5,False,common_voice_en_40354111,There is a health center in Varda.,"There is a hell centenium, Varda."
1,1.0,5,False,common_voice_en_40391095,Both pods include landing lights.,Both pods include landing lights.
1,1.0,5,False,common_voice_en_40409829,"In microprocessors, branch prediction permits avoidance of pipeline emptying at branch instructions.","In microprocessors, branch prediction permits avoidance of pipeline and Tinkert branch instructions."
1,1.0,5,False,common_voice_en_40603402,The agency is managed by the Office for the Coordination of Humanitarian Affairs.,The agency is managed by the Office for the Coordination of Humanitarian Affairs.
1,1.0,5,False,common_voice_en_40613498,Any passerby who chances to kick it over is sure to absorb the illness.,Any passerby who chances to kick it over is sure to absorb the illness.
1,1.0,5,False,common_voice_en_40613499,The hills are nestled near the town of Nandi.,The hills are nestled near the town of Nandi.
1,1.0,5,False,common_voice_en_40631380,The females are usually larger than the males.,The females are usually larger than the males.
1,1.0,5,False,common_voice_en_40841638,The geyser erupts sometimes to a height of or more.,The geyser erupts sometimes to the height of our maul.
1,1.0,5,False,common_voice_en_40863387,"Pickhaver has three sisters Jane, Anne and Mary and a brother Mark.","Pig Hever has three sisters Jane, Annie and Mary and a brother Mark."
1,1.0,5,False,common_voice_en_40863391,The original short story is also set on Sark.,The original short story is also set on Sark.
1,1.0,5,False,common_voice_en_40886852,Norfolk Island is the only non-mainland Australian territory to have had self-governance.,"Norfolk, I-land is the only non-mainstream Australian territory to have had self-governance."
1,1.0,5,False,common_voice_en_40907944,This has added excitement to numerous pennant races over the years.,This has added excitement to numerous pennant races over the years.
1,1.0,5,False,common_voice_en_40921264,"He did not play in the World Series, but received a ring regardless.",He did not play in the World Series but received a ring regardless.
1,1.0,5,False,common_voice_en_40925331,The writers sought to give every family member their own story.,The writers sought to give every family member their own story.
1,1.0,5,False,common_voice_en_40946998,Three men were arrested in connection with Smith's murder.,Three men were arrested in connection with Smith's murder.
1,1.0,5,False,common_voice_en_40993865,He had at least four children.,He had at least four children.
1,1.0,5,False,common_voice_en_40993869,"As President, Giri was the only person to be elected as an independent candidate.","As president, Giri was the only person to be elected as an independent candidate."
1,1.0,5,False,common_voice_en_41069987,The southernmost end of the island is owned by West Virginia.,The southernmost end of the island is owned by West Virginia.
1,1.0,5,False,common_voice_en_41083329,The film was narrated by the American actor and baritone Thomas Hardie Chalmers.,The film was narrated by the American actor and baritone Thomas Hardy Chalmers.
1,1.0,5,False,common_voice_en_41084336,Zucker opposed the change.,Zucker opposed the change.
1,1.0,5,False,common_voice_en_41142130,It is notable for being the headquarters of the luxury automobile manufacturer Automobili Lamborghini.,"It is notable for being the headquarters of the luxury automobile manufacturer, Automobili Lamborghini."
1,1.0,5,False,common_voice_en_41284140,"In Lao, represents a doubled word.",In Lao represents a doubled world
1,1.0,5,False,common_voice_en_41459441,It can also use hardware acceleration to get better encryption performance.,I can also use hardware to get better.
1,1.0,5,False,common_voice_en_41466617,No reply: very odd.,no reply very odd
1,1.0,5,False,common_voice_en_41466620,The company specialises in manufacturing carbon chemicals from coal tar.,The company specializes in manufacturing carbon chemicals from coal tar.
1,1.0,5,False,common_voice_en_41544586,Television audiences were subject to the same type of surveillance and manipulation.,Television audiences were subject to the same type of surveillance and manipulation.
1,1.0,5,False,common_voice_en_41629760,"It also likes flower nectar, fruit and some seeds.",it also likes flower nectar fruit and some seeds
1,1.0,5,False,common_voice_en_41825876,Critical reaction was mainly positive.,Critical reaction was mainly positive
1,1.0,5,False,common_voice_en_41844055,This project does not seem to be actively maintained.,This project does not seem to be actively maintained.
1,1.0,5,False,common_voice_en_41851166,"During World War One, Bliss ministered to French and Belgian soldiers interned in Switzerland.","During World War I, the French and Belgian soldiers interned in Switzerland."
1,1.0,5,False,common_voice_en_41862327,The one with the lowest total cumulative time is the general leader.,The one with the lowest total cumulative time is the general leader.
1,1.0,5,False,common_voice_en_41872164,His most important work was in the field of transformations pioneered by Sophus Lie.,His most important work was in the field of transformations pioneered by Sophos Lai.
1,1.0,5,False,common_voice_en_41943927,This has been referred to as the pillar-erect posture.,This has been referred to as the pillar erect posture.
1,1.0,5,False,common_voice_en_41975059,"The train station, named ""Wiesloch-Walldorf"", is located between the two towns.",The train station named Weisslodge Waldorf is located between two towns.
1,1.0,5,True,common_voice_en_1075,A scientist in a lab coat is using a microscope.,A scientist in a lab coat is using a microscope.
1,1.0,5,True,common_voice_en_1272597,"A group of people, one of them with a guitar, were sitting by the campfire and singing songs.","A group of people, one of them with a guitar, were sitting by the campfire and singing songs."
1,1.0,5,True,common_voice_en_1282108,The medical examiner reported that the cause of death was a homicide.,The medical examiner reported that the cause of death was a homicide.
1,1.0,5,True,common_voice_en_1282109,Wait a minute!,wait a minute
1,1.0,5,True,common_voice_en_1416457,Valgrind detected multiple memory leaks.,Vulcan detected multiple memory leaks
1,1.0,5,True,common_voice_en_1416459,She lost her sight in a childhood accident.,She lost her sight in a jailed accident.
1,1.0,5,True,common_voice_en_1564420,Presumably Ryan never did any sanity checks.,"Presumably, Ryan never did any sanity checks."
1,1.0,5,True,common_voice_en_16030401,Boris the lion cried like a donkey.,Boris the Lion cried like a donkey.
1,1.0,5,True,common_voice_en_16665997,Curly brackets are hard to type.,Curly brackets are hard to type.
1,1.0,5,True,common_voice_en_17249216,"To understand recursion, one must first learn about recursion.","To understand recursion, one must first learn about recursion."
1,1.0,5,True,common_voice_en_17249769,"No, we don't laminate our business cards.","No, we don't laminate our business cards"
1,1.0,5,True,common_voice_en_17250887,"Look, the seam is now broken, it couldn't stand the jerk.","Look the seam is now broken, it couldn't stand the jerk."
1,1.0,5,True,common_voice_en_17250888,"I wanted the doll, but the auction became too expensive.",I wanted the doll but the auction became too expensive
1,1.0,5,True,common_voice_en_17259866,"The door was barred, locked, and bolted as well.","The dough was bored, locked and bolted as well."
1,1.0,5,True,common_voice_en_17268506,What are the facts?,What are the facts?
1,1.0,5,True,common_voice_en_17272411,"Somehow, the purple colour faded to gray.",Somehow the purple color faded to gray.
1,1.0,5,True,common_voice_en_17281451,"Grow angry slowly, there's plenty of time.",Go angry slowly. There is plenty of time.
1,1.0,5,True,common_voice_en_17281452,I'm not really sure what's involved in that.,I am not really sure what is involved in that.
1,1.0,5,True,common_voice_en_17285500,How about Egypt?,How about Egypt?
1,1.0,5,True,common_voice_en_17285501,"Fine, I agree this could be the case.","Fine, I agree this could be the case."
1,1.0,5,True,common_voice_en_17285876,Do you speak German?,Do you speak German?
1,1.0,5,True,common_voice_en_17285889,I suspect this may be someone new making themselves known.,I suspect this may be someone new making themselves known.
1,1.0,5,True,common_voice_en_17288801,Was it a good idea?,Was it a good idea?
1,1.0,5,True,common_voice_en_17289281,What on earth are you rambling about?,What on earth are you rambling about?
1,1.0,5,True,common_voice_en_17289296,"The landing was dimly light by a single, bare, low-power light-bulb.",The landing was dimly light but a single bare low-power light bulb.
